__offset_assign;assign;objective;_objective;_source
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 21, 29, 0, 2, 26, 9, 0, 18, 0, 42, 12, 36, 24, 12, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 23, 23, 14, 16, 5, 11, 47, 39, 46, 17, 50, 20, 28, 37, 9, 25, 34, 3, 33, 19, 44, 11];3286532;3286532.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 7, 5, 12, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 18, 28, 8, 15, 33, 10, 0, 24, 20, 31, 29, 30, 5, 47, 36, 46, 50, 25, 0, 0, 35, 0, 17, 0, 3, 2, 44, 0, 11];2859663;2859663.0;gibbs
1;[5, 6, 45, 0, 0, 23, 16, 11, 20, 8, 28, 0, 15, 0, 42, 29, 37, 1, 18, 9, 0, 38, 10, 0, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 17, 0, 2, 2, 13, 0, 12, 20, 47, 46, 36, 50, 7, 30, 21, 41, 9, 25, 14, 22, 34, 19, 44, 5];3271871;3271871.0;gibbs
1;[12, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 25, 3, 23, 39, 0, 0, 0, 34, 31, 0, 0, 40, 15, 10, 0, 24, 24, 49, 44, 20, 28, 47, 36, 46, 0, 42, 0, 50, 37, 6, 17, 33, 43, 9, 1, 2, 28];3022530;3022530.0;gibbs
1;[0, 40, 18, 0, 0, 1, 9, 5, 42, 8, 11, 0, 15, 0, 50, 38, 31, 2, 49, 13, 20, 49, 0, 42, 14, 36, 23, 0, 0, 29, 9, 41, 0, 37, 32, 26, 10, 0, 24, 6, 4, 35, 12, 28, 47, 46, 39, 17, 25, 30, 7, 48, 13, 21, 33, 38, 19, 16, 34, 28];3423044;3423044.0;gibbs
1;[0, 18, 8, 0, 0, 23, 6, 5, 0, 0, 7, 0, 29, 0, 42, 0, 0, 1, 26, 0, 0, 40, 0, 30, 3, 36, 39, 0, 0, 31, 6, 0, 0, 32, 38, 43, 10, 0, 2, 36, 4, 0, 11, 0, 47, 46, 24, 50, 25, 12, 21, 37, 0, 17, 16, 45, 33, 0, 0, 30];2615678;2615678.0;initial
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 37, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 36, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 9, 0];2586367;2586367.0;gibbs
1;[39, 4, 40, 0, 0, 1, 42, 30, 50, 8, 0, 0, 43, 0, 0, 29, 31, 2, 26, 9, 12, 18, 10, 50, 26, 36, 24, 42, 0, 38, 6, 29, 0, 13, 45, 32, 0, 0, 47, 36, 14, 16, 5, 11, 17, 46, 20, 25, 0, 28, 7, 37, 9, 21, 34, 3, 33, 19, 44, 11];3166638;3166638.0;gibbs
1;[23, 31, 26, 0, 0, 0, 0, 30, 7, 0, 21, 0, 0, 0, 0, 8, 15, 1, 0, 23, 12, 37, 0, 7, 0, 36, 39, 0, 0, 45, 8, 9, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 13, 16, 0, 11];2861810;2861810.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 12, 3, 23, 39, 0, 0, 6, 34, 31, 0, 15, 0, 40, 10, 0, 24, 24, 49, 44, 20, 5, 47, 36, 46, 42, 0, 0, 50, 37, 0, 17, 33, 43, 9, 1, 2, 28];2926735;2926735.0;gibbs
1;[23, 3, 26, 0, 0, 0, 0, 30, 7, 0, 21, 0, 0, 0, 0, 8, 15, 1, 0, 23, 12, 37, 0, 7, 0, 36, 39, 0, 0, 45, 8, 9, 0, 40, 43, 0, 2, 0, 24, 24, 4, 13, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 11];2904562;2904562.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 5, 42, 8, 7, 0, 43, 17, 21, 29, 31, 2, 26, 9, 11, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 0, 10, 0, 23, 23, 14, 16, 20, 28, 47, 39, 46, 25, 50, 0, 12, 37, 9, 30, 34, 3, 33, 19, 44, 28];3375230;3375230.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 0, 21, 45, 25, 11, 45, 0, 12, 3, 23, 39, 25, 0, 0, 34, 31, 0, 0, 40, 15, 10, 0, 24, 24, 49, 44, 20, 5, 47, 36, 46, 42, 0, 28, 50, 37, 6, 17, 33, 43, 9, 1, 2, 0];3012401;3012401.0;gibbs
1;[23, 0, 26, 0, 0, 0, 9, 30, 7, 13, 21, 0, 0, 0, 42, 8, 15, 1, 18, 23, 12, 37, 0, 7, 29, 36, 39, 0, 0, 45, 9, 8, 0, 40, 43, 34, 2, 0, 24, 24, 4, 32, 5, 11, 47, 10, 46, 0, 0, 0, 50, 14, 6, 17, 33, 22, 44, 16, 0, 11];3003064;3003064.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 0, 37, 40, 1, 37, 13, 0, 43, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 8, 26, 29, 10, 0, 24, 0, 14, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 13, 25, 0, 16, 11, 20, 34, 50];2683386;2683386.0;gibbs
1;[0, 18, 9, 0, 0, 1, 13, 5, 42, 14, 7, 0, 19, 0, 50, 38, 31, 2, 45, 36, 11, 41, 0, 42, 48, 0, 23, 36, 0, 38, 13, 40, 0, 43, 8, 29, 10, 0, 24, 24, 4, 15, 12, 20, 47, 46, 39, 17, 25, 28, 30, 49, 6, 21, 33, 3, 34, 16, 44, 20];3416221;3416221.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 11, 8, 7, 0, 15, 0, 0, 6, 40, 42, 41, 13, 20, 41, 10, 21, 48, 36, 1, 46, 0, 35, 9, 6, 0, 43, 31, 29, 39, 17, 2, 2, 0, 14, 28, 11, 47, 24, 23, 25, 0, 12, 30, 49, 13, 50, 33, 3, 19, 16, 34, 21];3363667;3363667.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 12, 37, 0, 11, 40, 20, 39, 0, 0, 45, 0, 0, 28, 0, 15, 33, 10, 0, 24, 20, 31, 8, 30, 5, 47, 36, 46, 50, 25, 0, 0, 0, 7, 17, 6, 3, 2, 44, 0, 11];2816047;2816047.0;gibbs
1;[39, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 25, 0, 30, 0, 40, 0, 0, 0, 22, 1, 33, 0, 0];806930;806930.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 9, 0, 0, 26, 0, 5, 0, 0, 12, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 0, 25, 0, 0, 42, 0, 0, 17, 0, 37, 50, 1, 0, 7];1185384;1185384.0;gibbs
1;[5, 3, 18, 0, 0, 23, 9, 11, 5, 33, 7, 0, 8, 0, 21, 29, 26, 1, 9, 13, 20, 31, 0, 0, 45, 2, 39, 0, 0, 49, 32, 38, 0, 37, 40, 43, 10, 0, 24, 24, 4, 15, 0, 28, 47, 46, 36, 25, 42, 12, 50, 34, 13, 17, 6, 22, 14, 16, 19, 28];3230382;3230382.0;gibbs
1;[0, 3, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 0, 24, 39, 0, 0, 49, 0, 37, 0, 0, 0, 43, 10, 0, 0, 24, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 0, 17, 1, 8, 2, 16, 13, 28];3089490;3089490.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 18, 5, 12, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 43, 15, 33, 10, 0, 24, 20, 31, 8, 30, 5, 47, 36, 46, 0, 25, 0, 50, 0, 0, 17, 6, 3, 2, 16, 0, 11];2880124;2880124.0;initial
1;[0, 8, 45, 0, 0, 0, 33, 12, 5, 29, 11, 0, 32, 0, 7, 18, 34, 1, 22, 9, 20, 22, 36, 17, 26, 39, 2, 0, 0, 31, 33, 18, 0, 40, 37, 6, 10, 0, 24, 24, 43, 15, 28, 5, 47, 46, 23, 42, 25, 30, 50, 38, 9, 21, 13, 41, 14, 16, 44, 17];3420625;3420625.0;initial
1;[0, 8, 26, 0, 0, 23, 9, 5, 11, 33, 7, 0, 15, 0, 42, 18, 29, 1, 4, 13, 20, 31, 0, 21, 27, 36, 39, 0, 0, 38, 9, 18, 0, 40, 45, 43, 10, 0, 24, 36, 3, 32, 12, 11, 47, 0, 2, 28, 25, 30, 50, 37, 13, 17, 6, 22, 34, 16, 44, 21];3335828;3335828.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 24, 0, 12];517340;517340.0;gibbs
1;[0, 4, 0, 0, 0, 23, 42, 30, 12, 0, 7, 0, 6, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 45, 0, 39, 25, 0, 45, 34, 0, 0, 15, 40, 0, 10, 0, 24, 24, 3, 44, 20, 5, 47, 36, 46, 50, 0, 0, 0, 37, 42, 17, 33, 43, 9, 1, 0, 28];2797045;2797045.0;gibbs
1;[0, 4, 26, 0, 0, 23, 6, 12, 5, 8, 7, 0, 15, 0, 11, 29, 37, 1, 18, 9, 20, 38, 0, 17, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 13, 13, 35, 28, 5, 47, 46, 36, 25, 42, 30, 21, 41, 9, 50, 14, 22, 34, 19, 44, 17];3423044;3423044.0;gibbs
1;[1, 6, 18, 0, 0, 0, 16, 5, 42, 8, 7, 0, 40, 0, 11, 38, 9, 0, 41, 13, 20, 29, 0, 42, 48, 0, 39, 0, 0, 31, 32, 49, 0, 14, 36, 43, 10, 0, 0, 1, 23, 15, 30, 28, 47, 46, 24, 21, 25, 12, 50, 35, 13, 17, 34, 3, 33, 19, 44, 28];3133321;3133321.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 8, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 12, 3, 23, 39, 25, 0, 0, 34, 31, 0, 15, 40, 0, 10, 0, 24, 24, 49, 44, 20, 5, 47, 36, 46, 0, 42, 0, 50, 37, 6, 17, 9, 43, 33, 1, 2, 28];3009154;3009154.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 37, 1, 0, 0, 12, 0, 0, 0, 0, 36, 39, 0, 0, 45, 8, 0, 0, 40, 0, 43, 2, 0, 24, 0, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 20];2658568;2658568.0;gibbs
1;[0, 9, 6, 0, 0, 1, 16, 5, 42, 8, 7, 0, 29, 0, 11, 18, 31, 2, 38, 13, 20, 38, 0, 42, 41, 0, 39, 0, 0, 16, 32, 49, 0, 37, 33, 10, 24, 0, 23, 23, 4, 15, 30, 0, 47, 46, 36, 21, 25, 12, 50, 48, 13, 17, 14, 3, 34, 19, 44, 28];3142815;3142815.0;gibbs
1;[0, 18, 38, 0, 0, 23, 9, 5, 11, 33, 7, 0, 13, 0, 0, 0, 8, 1, 14, 14, 20, 40, 0, 42, 19, 2, 39, 0, 0, 31, 29, 43, 0, 37, 32, 26, 10, 12, 24, 24, 4, 15, 30, 11, 47, 46, 36, 17, 25, 28, 21, 49, 9, 50, 6, 22, 34, 16, 44, 42];3400036;3400036.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 11, 33, 7, 0, 13, 17, 0, 1, 31, 2, 41, 14, 20, 40, 10, 11, 41, 36, 39, 1, 0, 49, 8, 43, 0, 29, 15, 26, 46, 0, 0, 36, 48, 19, 12, 28, 47, 23, 24, 25, 42, 30, 21, 37, 9, 50, 6, 22, 34, 16, 44, 28];3413371;3413371.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 0, 8, 0, 33, 7, 0, 0, 20, 0, 0, 30, 5, 47, 10, 46, 0, 25, 0, 50, 15, 0, 21, 1, 3, 2, 24, 12, 11];2136861;2136861.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 0, 29, 31, 2, 26, 9, 0, 18, 10, 42, 26, 36, 24, 0, 0, 38, 6, 29, 12, 13, 45, 15, 5, 11, 23, 23, 14, 16, 20, 28, 47, 39, 46, 25, 50, 0, 21, 37, 9, 17, 34, 3, 33, 19, 44, 28];3248277;3248277.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 21, 29, 31, 2, 26, 9, 0, 18, 0, 42, 12, 36, 24, 12, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 23, 23, 14, 16, 5, 11, 0, 39, 46, 25, 50, 20, 28, 37, 9, 17, 34, 3, 33, 19, 44, 11];3178231;3178231.0;gibbs
1;[0, 6, 45, 5, 11, 0, 16, 20, 0, 8, 7, 0, 15, 0, 42, 29, 37, 1, 18, 9, 12, 38, 0, 0, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 23, 32, 10, 0, 2, 2, 13, 35, 30, 28, 47, 46, 36, 25, 50, 0, 21, 41, 9, 17, 14, 22, 34, 19, 44, 5];3184459;3184459.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 30, 5, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 37, 40, 0, 0, 0, 0, 0, 0, 12, 5, 47, 1, 0, 17, 0, 0, 0, 33, 8, 25, 23, 2, 11, 20, 9, 42];1674661;1674661.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 0, 30, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 30, 0, 36, 39, 0, 0, 45, 0, 40, 0, 0, 9, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 8, 17, 33, 22, 34, 6, 0, 20];2663308;2663308.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 11, 37, 40, 1, 37, 13, 12, 43, 0, 21, 3, 42, 0, 20, 0, 45, 6, 0, 0, 8, 26, 29, 10, 0, 24, 42, 27, 0, 28, 5, 47, 36, 2, 17, 0, 0, 50, 0, 13, 25, 33, 16, 0, 0, 34, 21];2955989;2955989.0;gibbs
1;[39, 0, 26, 0, 0, 0, 0, 0, 12, 34, 0, 0, 40, 0, 42, 18, 24, 5, 0, 39, 0, 31, 0, 12, 0, 0, 11, 0, 0, 49, 33, 37, 0, 0, 0, 0, 20, 0, 0, 33, 3, 0, 0, 0, 47, 0, 0, 25, 50, 30, 7, 44, 28, 21, 1, 18, 2, 6, 0, 28];2036590;2036590.0;gibbs
1;[0, 3, 18, 0, 0, 23, 34, 5, 11, 33, 7, 0, 40, 0, 21, 26, 31, 1, 38, 42, 12, 22, 0, 42, 15, 24, 39, 0, 0, 49, 34, 37, 0, 8, 0, 35, 10, 0, 2, 2, 45, 0, 20, 28, 47, 36, 46, 25, 0, 30, 50, 43, 15, 17, 6, 0, 9, 13, 44, 28];3230043;3230043.0;initial
1;[0, 40, 18, 0, 0, 0, 9, 5, 42, 8, 7, 0, 15, 0, 0, 38, 29, 17, 32, 13, 11, 41, 10, 42, 37, 0, 1, 46, 0, 48, 9, 6, 0, 43, 31, 26, 39, 0, 2, 6, 4, 14, 12, 20, 47, 24, 23, 25, 21, 28, 30, 49, 13, 50, 33, 3, 19, 16, 34, 20];3305917;3305917.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 11, 45, 40, 1, 0, 13, 0, 0, 0, 21, 3, 2, 39, 0, 0, 45, 6, 0, 0, 0, 37, 43, 10, 0, 24, 2, 27, 0, 12, 0, 47, 36, 0, 17, 0, 0, 42, 33, 8, 25, 0, 16, 0, 20, 34, 50];2528507;2528507.0;gibbs
1;[39, 0, 26, 0, 0, 0, 0, 0, 12, 0, 5, 0, 40, 0, 42, 18, 24, 11, 0, 39, 0, 31, 0, 12, 0, 0, 0, 0, 0, 49, 33, 37, 0, 20, 0, 0, 0, 0, 0, 33, 3, 0, 0, 0, 47, 36, 0, 25, 50, 30, 7, 34, 0, 21, 1, 0, 2, 6, 0, 0];1863521;1863521.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 0, 0, 43, 17, 50, 29, 31, 2, 26, 9, 0, 18, 10, 42, 26, 36, 39, 0, 0, 38, 6, 29, 0, 13, 45, 32, 46, 12, 24, 24, 14, 16, 30, 5, 47, 11, 23, 20, 7, 28, 0, 37, 9, 25, 34, 3, 33, 19, 44, 5];3120266;3120266.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 42, 8, 7, 0, 15, 0, 0, 41, 29, 1, 41, 13, 11, 40, 10, 42, 35, 36, 17, 46, 0, 35, 9, 6, 0, 43, 31, 26, 39, 0, 2, 6, 48, 14, 12, 20, 47, 24, 23, 25, 21, 28, 30, 49, 13, 50, 33, 3, 19, 16, 0, 20];3338313;3338313.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 7, 0, 43, 25, 0, 29, 31, 2, 26, 9, 0, 18, 0, 42, 26, 36, 39, 17, 0, 38, 6, 29, 0, 13, 45, 0, 10, 5, 23, 11, 14, 16, 20, 11, 47, 24, 46, 50, 12, 30, 28, 37, 9, 21, 34, 3, 33, 19, 44, 17];3226438;3226438.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 33, 11, 0, 40, 0, 50, 41, 8, 2, 31, 13, 20, 31, 0, 42, 14, 36, 39, 0, 0, 9, 29, 49, 0, 15, 32, 26, 23, 0, 24, 24, 4, 19, 12, 28, 47, 10, 46, 17, 25, 0, 7, 48, 13, 21, 6, 22, 34, 16, 44, 28];3304398;3304398.0;gibbs
1;[5, 3, 18, 0, 0, 23, 6, 11, 7, 34, 21, 0, 8, 0, 0, 29, 26, 1, 9, 9, 20, 31, 0, 7, 45, 0, 39, 0, 0, 40, 32, 38, 0, 37, 49, 43, 10, 0, 24, 34, 4, 15, 30, 28, 47, 46, 36, 0, 42, 12, 50, 44, 6, 17, 33, 22, 2, 16, 13, 28];3191776;3191776.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 0, 7, 0, 0, 0, 0, 45, 0, 1, 0, 0, 0, 0, 0, 21, 21, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 0, 0, 24, 24, 27, 0, 12, 5, 47, 36, 10, 17, 0, 0, 0, 33, 8, 25, 23, 16, 11, 34, 20, 42];2297104;2297104.0;gibbs
1;[0, 8, 45, 0, 0, 23, 6, 5, 11, 20, 28, 0, 15, 0, 42, 29, 37, 1, 18, 9, 0, 38, 0, 7, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 30, 13, 35, 0, 11, 47, 46, 36, 17, 50, 12, 21, 0, 9, 25, 14, 22, 34, 19, 44, 7];3057217;3057217.0;gibbs
1;[0, 18, 38, 0, 0, 0, 6, 5, 42, 1, 7, 0, 40, 0, 11, 16, 8, 2, 9, 9, 20, 0, 0, 42, 29, 36, 39, 0, 0, 31, 32, 49, 0, 26, 15, 43, 10, 0, 0, 23, 4, 13, 30, 28, 47, 46, 24, 21, 25, 12, 50, 37, 14, 17, 34, 3, 33, 19, 44, 28];3267862;3267862.0;gibbs
1;[0, 3, 18, 0, 0, 23, 34, 5, 11, 9, 7, 0, 15, 0, 21, 33, 13, 1, 8, 14, 20, 26, 0, 17, 4, 36, 24, 0, 0, 33, 34, 37, 0, 40, 31, 43, 10, 0, 2, 2, 29, 32, 30, 11, 47, 46, 39, 28, 25, 12, 42, 49, 14, 50, 6, 38, 44, 16, 19, 17];3423044;3423044.0;initial
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 9, 0, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 8, 17, 33, 22, 34, 6, 44, 0];2597284;2597284.0;gibbs
1;[23, 0, 26, 0, 0, 0, 0, 30, 7, 0, 5, 0, 42, 0, 0, 8, 15, 1, 0, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 29, 9, 0, 40, 43, 34, 2, 0, 24, 11, 4, 32, 20, 11, 47, 10, 46, 25, 21, 28, 50, 0, 6, 17, 33, 22, 44, 16, 0, 0];3081415;3081415.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 37, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 0, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 50, 11];2544907;2544907.0;gibbs
1;[0, 31, 26, 0, 0, 23, 9, 5, 11, 8, 7, 0, 29, 0, 42, 18, 15, 1, 4, 13, 20, 38, 0, 21, 27, 36, 39, 0, 0, 9, 6, 18, 0, 35, 0, 33, 10, 0, 24, 36, 40, 32, 12, 11, 47, 46, 2, 28, 25, 30, 50, 37, 13, 17, 16, 22, 34, 44, 14, 21];3395078;3395078.0;gibbs
1;[0, 4, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 1, 0, 0, 9, 26, 2, 0, 5, 0, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 15, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 0, 25, 0, 50, 0, 9, 17, 6, 3, 13, 44, 12, 11];2768336;2768336.0;gibbs
1;[5, 0, 26, 0, 0, 23, 5, 30, 7, 9, 21, 0, 15, 0, 11, 8, 13, 1, 8, 14, 12, 37, 0, 7, 3, 36, 39, 20, 0, 45, 29, 19, 0, 40, 43, 0, 2, 0, 24, 24, 4, 32, 0, 28, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 28];3058178;3058178.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 0, 0, 43, 0, 50, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 5, 23, 23, 14, 11, 20, 28, 47, 39, 46, 25, 7, 0, 21, 15, 9, 17, 34, 3, 33, 19, 44, 28];3271606;3271606.0;gibbs
1;[0, 31, 49, 0, 0, 0, 34, 12, 7, 44, 5, 0, 15, 0, 42, 35, 26, 1, 6, 9, 11, 6, 0, 7, 4, 23, 39, 0, 0, 22, 34, 37, 0, 0, 45, 8, 36, 0, 24, 24, 27, 29, 30, 20, 47, 10, 46, 25, 50, 28, 21, 40, 35, 17, 16, 3, 13, 33, 2, 20];3332013;3332013.0;initial
1;[0, 3, 26, 0, 0, 23, 0, 5, 7, 34, 21, 24, 40, 0, 0, 18, 0, 11, 18, 9, 20, 31, 0, 7, 0, 0, 39, 0, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 30, 0, 47, 0, 36, 25, 42, 12, 50, 44, 28, 17, 1, 8, 2, 6, 13, 28];2775146;2775146.0;gibbs
1;[0, 3, 18, 0, 0, 23, 6, 5, 7, 34, 21, 0, 8, 0, 0, 29, 26, 11, 9, 9, 20, 31, 0, 7, 45, 24, 39, 0, 0, 49, 32, 0, 0, 37, 40, 43, 10, 0, 0, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 6, 17, 1, 22, 2, 16, 13, 28];3219615;3219615.0;gibbs
1;[12, 4, 22, 0, 0, 0, 6, 30, 0, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 25, 3, 23, 39, 5, 0, 0, 34, 31, 0, 0, 40, 15, 10, 0, 24, 24, 49, 44, 20, 28, 47, 36, 46, 0, 42, 0, 50, 37, 6, 17, 33, 43, 9, 1, 2, 28];3000014;3000014.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 7, 0, 0, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 7, 0, 45, 0, 8, 0, 40, 43, 9, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 0];2602638;2602638.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 0, 45, 40, 1, 0, 13, 12, 43, 0, 21, 3, 2, 39, 0, 0, 45, 6, 18, 0, 0, 37, 0, 10, 0, 24, 2, 27, 0, 11, 5, 47, 36, 0, 17, 0, 0, 42, 33, 8, 25, 14, 16, 0, 20, 34, 50];2830263;2830263.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 25, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];637493;637493.0;gibbs
1;[0, 4, 26, 0, 0, 23, 0, 30, 7, 8, 21, 0, 40, 42, 5, 45, 31, 1, 45, 9, 11, 18, 0, 7, 3, 36, 39, 0, 0, 38, 6, 29, 0, 13, 43, 32, 2, 0, 24, 36, 14, 16, 20, 28, 47, 10, 46, 17, 0, 12, 50, 37, 9, 25, 34, 22, 33, 19, 44, 28];3392026;3392026.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 25, 3, 23, 39, 12, 0, 0, 34, 31, 0, 15, 0, 40, 10, 0, 24, 34, 49, 44, 20, 5, 47, 36, 46, 42, 0, 0, 50, 37, 6, 17, 33, 43, 9, 1, 2, 28];3019136;3019136.0;gibbs
