__offset_x;kk;objective;x;_objective;_source
1;3;443454;[1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 3, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3];443454.0;initial
1;3;354480;[1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3];354480.0;initial
1;3;538346;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3];538346.0;gibbs
1;3;65000;[1, 1, 1, 2, 3, 1, 1, 1, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 3, 1, 3, 1, 2, 3, 2, 3, 2, 2, 2, 3, 1, 2];65000.0;gibbs
1;3;552182;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];552182.0;gibbs
1;3;306152;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 3, 2, 1, 2, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 3, 3];306152.0;initial
1;3;465268;[1, 2, 1, 2, 1, 1, 1, 2, 3, 3, 1, 1, 1, 2, 3, 3, 3, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];465268.0;initial
1;3;163718;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 3, 1, 2, 2, 3, 3, 2, 1, 3];163718.0;gibbs
1;3;58332;[1, 1, 1, 2, 3, 1, 1, 2, 2, 3, 1, 1, 1, 3, 1, 2, 2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3];58332.0;initial
1;3;154488;[1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 2, 1, 3, 3, 1, 3, 2, 3];154488.0;gibbs
1;3;79866;[1, 2, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 1, 2, 1, 3, 1, 3, 1, 2, 2, 2, 1, 2, 2, 2, 3, 2, 2];79866.0;gibbs
1;3;467186;[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 2, 2, 3, 2, 2, 3, 3, 3];467186.0;gibbs
1;3;205022;[1, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1];205022.0;gibbs
1;3;116024;[1, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3];116024.0;gibbs
1;3;121414;[1, 2, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 3];121414.0;initial
1;3;475782;[1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 1, 3, 3, 3];475782.0;initial
1;3;229100;[1, 2, 3, 2, 1, 3, 1, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3];229100.0;initial
1;3;11782;[1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 3, 3];11782.0;initial
1;3;208738;[1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 2, 2];208738.0;initial
1;3;372954;[1, 1, 1, 1, 2, 3, 2, 1, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3, 3];372954.0;initial
1;3;246796;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 2, 3, 1, 1, 2, 3, 1, 3, 3, 2, 3];246796.0;initial
1;3;66790;[1, 1, 2, 1, 2, 3, 2, 2, 3, 2, 1, 1, 2, 2, 3, 3, 3, 1, 3, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3];66790.0;gibbs
1;3;431794;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 2, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];431794.0;gibbs
1;3;507564;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];507564.0;gibbs
1;3;322186;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];322186.0;initial
1;3;214480;[1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 2, 2, 3, 2, 3, 1, 3, 1, 3, 2, 3, 2, 2, 3, 2, 3];214480.0;gibbs
1;3;206148;[1, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 2, 3, 1, 3, 3, 1, 2, 3, 3];206148.0;gibbs
1;3;374868;[1, 1, 1, 1, 1, 2, 2, 3, 3, 2, 1, 1, 1, 1, 3, 2, 2, 1, 3, 1, 3, 1, 3, 2, 2, 3, 1, 2, 3, 3, 3, 3, 3, 3];374868.0;gibbs
1;3;418348;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];418348.0;initial
1;3;529102;[1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];529102.0;initial
1;3;421018;[1, 2, 2, 2, 3, 1, 1, 2, 3, 2, 1, 1, 2, 3, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];421018.0;initial
1;3;-48590;[1, 1, 1, 2, 1, 2, 3, 2, 2, 1, 1, 2, 3, 1, 2, 3, 1, 1, 2, 3, 1, 3, 1, 1, 2, 2, 3, 1, 3, 3, 2, 1, 2, 2];-48590.0;gibbs
1;3;59100;[1, 2, 2, 1, 3, 3, 2, 2, 2, 3, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 2, 2, 2, 1, 2, 3, 3, 3, 3, 1, 3];59100.0;gibbs
1;3;504104;[1, 1, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 2, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];504104.0;initial
1;3;288724;[1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 2, 2];288724.0;initial
1;3;70248;[1, 2, 2, 2, 3, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 2, 2, 1, 3, 3, 3];70248.0;gibbs
1;2;39868;[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1];39868.0;gibbs
1;3;156412;[1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2];156412.0;gibbs
1;3;428338;[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];428338.0;initial
1;3;256934;[1, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 2];256934.0;initial
1;3;439872;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 3];439872.0;gibbs
1;3;340008;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 2, 3, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3];340008.0;initial
1;3;130382;[1, 1, 2, 3, 1, 3, 1, 1, 2, 3, 1, 1, 3, 3, 2, 3, 2, 1, 2, 1, 1, 1, 1, 1, 3, 2, 3, 3, 2, 2, 2, 1, 2, 3];130382.0;initial
1;3;154230;[1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 1];154230.0;initial
1;3;369608;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 3, 3, 1, 3, 2, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3];369608.0;initial
1;3;334868;[1, 2, 1, 3, 1, 1, 3, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];334868.0;gibbs
1;3;49866;[1, 1, 1, 2, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 3, 1, 3, 1, 2, 2, 2, 1, 2, 2, 3, 3, 2, 2];49866.0;gibbs
1;3;439106;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2];439106.0;gibbs
1;3;488718;[1, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3];488718.0;initial
1;3;256402;[1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 3, 2, 1, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3];256402.0;initial
1;3;316554;[1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 1, 1, 3, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];316554.0;gibbs
1;3;371166;[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];371166.0;gibbs
1;3;232942;[1, 1, 2, 3, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3];232942.0;gibbs
1;3;95256;[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 3, 3];95256.0;gibbs
1;3;260634;[1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 2, 1, 2, 2, 3, 1, 3, 1, 3, 1, 2, 3, 3, 2, 1, 3, 3, 3];260634.0;gibbs
1;3;250380;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 1, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 3, 1, 3, 3, 3, 3];250380.0;gibbs
1;3;509632;[1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];509632.0;gibbs
1;3;415274;[1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];415274.0;gibbs
1;3;457558;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3];457558.0;gibbs
1;3;274224;[1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3];274224.0;gibbs
1;3;31410;[1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 2, 2, 3, 1, 3, 1, 3, 2, 3, 3];31410.0;gibbs
1;3;522178;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 3, 1, 1, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2];522178.0;initial
1;3;538464;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];538464.0;initial
1;3;377560;[1, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3];377560.0;gibbs
1;3;408332;[1, 2, 2, 2, 1, 1, 1, 2, 3, 3, 1, 1, 1, 2, 2, 3, 1, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3];408332.0;gibbs
1;3;408072;[1, 1, 2, 1, 3, 3, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];408072.0;initial
1;3;478334;[1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2];478334.0;gibbs
1;3;345770;[1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 1, 2, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3];345770.0;initial
1;3;177558;[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 3, 1, 2, 1, 3, 1, 3, 2, 3, 2, 2, 1, 3, 2, 2, 3, 3, 3];177558.0;gibbs
1;3;265772;[1, 2, 2, 1, 1, 3, 1, 2, 3, 2, 1, 1, 1, 2, 2, 2, 3, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3];265772.0;gibbs
1;3;158330;[1, 2, 2, 2, 3, 1, 1, 1, 3, 2, 1, 3, 2, 2, 1, 1, 1, 1, 3, 3, 3, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 3, 1, 3];158330.0;gibbs
1;3;413860;[1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 2];413860.0;initial
1;3;244488;[1, 1, 2, 3, 3, 2, 1, 2, 2, 2, 1, 1, 3, 3, 2, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 2, 2];244488.0;gibbs
1;3;210266;[1, 2, 3, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3];210266.0;gibbs
1;3;268336;[1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 3, 2, 1, 3, 2, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2];268336.0;gibbs
1;3;164494;[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 2, 2, 3, 3, 3, 1, 1, 2, 2, 3, 2, 3, 2, 2, 3, 3, 1, 2, 2, 3, 3, 2, 3];164494.0;initial
1;3;463462;[1, 2, 2, 2, 1, 1, 1, 3, 3, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3];463462.0;initial
1;3;370644;[1, 1, 2, 3, 3, 1, 1, 3, 2, 3, 1, 1, 3, 1, 2, 3, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];370644.0;initial
1;3;238080;[1, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3];238080.0;initial
1;3;488710;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 2, 1, 3, 2, 3, 3, 3, 3];488710.0;gibbs
1;3;137312;[1, 1, 2, 1, 3, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 1, 2, 1];137312.0;initial
1;3;101146;[1, 1, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 2, 1, 3, 3, 3, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3, 1];101146.0;initial
1;3;443458;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 3, 2, 1, 1, 2, 1, 3, 1, 3, 3, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3];443458.0;initial
1;3;516798;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 2, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];516798.0;gibbs
1;3;87562;[1, 2, 3, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 1, 2];87562.0;gibbs
1;3;275248;[1, 1, 2, 1, 3, 2, 2, 1, 2, 3, 1, 1, 1, 2, 2, 3, 2, 1, 2, 3, 3, 1, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3];275248.0;initial
1;3;229094;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 3, 3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 1];229094.0;gibbs
1;3;163464;[1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3];163464.0;gibbs
1;3;539618;[1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3];539618.0;initial
1;3;315260;[1, 2, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];315260.0;initial
1;3;448736;[1, 1, 2, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2];448736.0;initial
1;3;360392;[1, 2, 3, 2, 1, 3, 1, 2, 3, 3, 1, 1, 1, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 3, 2, 1, 3, 3, 3];360392.0;gibbs
1;3;450378;[1, 1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 3, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];450378.0;gibbs
1;3;468080;[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3];468080.0;initial
1;3;529868;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];529868.0;initial
1;3;476408;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];476408.0;initial
1;3;331922;[1, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2];331922.0;gibbs
1;3;468728;[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];468728.0;gibbs
1;3;448726;[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3, 3];448726.0;gibbs
1;3;349224;[1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 1, 3, 3, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3];349224.0;gibbs
1;3;35760;[1, 1, 1, 1, 2, 3, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 3, 1, 3, 2, 2, 2, 1, 1, 3, 1, 3, 3, 2, 1];35760.0;gibbs
1;3;248326;[1, 1, 1, 1, 2, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3];248326.0;gibbs
1;3;462562;[1, 1, 2, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 3, 1, 2, 3, 2, 2, 2, 2];462562.0;gibbs
1;3;159608;[1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 3, 3, 3, 2, 1, 3, 3];159608.0;gibbs
1;3;426150;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2];426150.0;initial
1;3;213714;[1, 1, 2, 1, 3, 1, 2, 1, 2, 3, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3];213714.0;initial
1;3;35276;[1, 2, 1, 2, 3, 3, 3, 2, 1, 2, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 3, 1, 1, 1, 1];35276.0;initial
1;3;85760;[1, 1, 2, 1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 3, 3, 1, 2, 3, 3];85760.0;gibbs
1;3;72702;[1, 2, 2, 1, 2, 2, 3, 2, 3, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1];72702.0;gibbs
1;2;202940;[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];202940.0;initial
1;3;456028;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 1, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];456028.0;gibbs
1;3;372708;[1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];372708.0;gibbs
1;3;311422;[1, 2, 2, 3, 1, 1, 1, 2, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 2, 3, 2, 2, 3, 3, 1, 3, 3, 3, 3, 3, 3];311422.0;gibbs
1;3;372938;[1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 3, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3];372938.0;initial
1;3;119868;[1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 2, 2];119868.0;gibbs
1;3;61408;[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 3, 3, 1, 2, 3, 2, 3, 2, 1, 3, 1];61408.0;initial
1;3;412310;[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3];412310.0;gibbs
1;3;431794;[1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 1, 3, 3, 3];431794.0;initial
